 ordergroup |  ordergroupmember   |   uom    |  qty  | unroundedqty | type |   source   |   dest    | currencysw 
 181508976  | OOPT-MBG327.27-OGM2 | 32727002 |  14 |           14 |    2 | 2499707299 | 181498281 |          0
 181508976  | OOPT-MBG327.27-OGM2 | 32727002 |  14 |           14 |    3 | 2499707299 | 181498281 |          0
 181508976  | OOPT-MBG327.27-OGM2 | 32727003 |  14 |           14 |    1 | 2499707299 | 181498281 |          0
 181508976  | OOPT-MBG327.27-OGM2 | 32727003 |  14 |           14 |    2 | 2499707299 | 181498281 |          0
 181508976  | OOPT-MBG327.27-OGM2 | 32727003 |  14 |           14 |    3 | 2499707299 | 181498281 |          0
 182432497  |                     | 32728002 |  28 |           28 |    1 |            | 182421802 |          0
 182432497  |                     | 32728002 |  28 |           28 |    3 |            | 182421802 |          0
 182432497  |                     | 32728003 |  28 |           28 |    1 |            | 182421802 |          0
 182432497  |                     | 32728003 |  28 |           28 |    3 |            | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM1 | 32728002 |  14 |           14 |    1 | 2499737089 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM1 | 32728002 |  14 |           14 |    3 | 2499737089 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM1 | 32728003 |  14 |           14 |    1 | 2499737089 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM1 | 32728003 |  14 |           14 |    3 | 2499737089 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM2 | 32728002 |  14 |           14 |    1 | 2499737090 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM2 | 32728002 |  14 |           14 |    3 | 2499737090 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM2 | 32728003 |  14 |           14 |    1 | 2499737090 | 182421802 |          0
 182432497  | OOPT-MBG327.28-OGM2 | 32728003 |  14 |           14 |    3 | 2499737090 | 182421802 |          0
 183356018  |                     | 32729002 |  28 |           28 |    1 |            | 183345323 |          0
 183356018  |                     | 32729002 |  28 |           28 |    3 |            | 183345323 |          0
 183356018  |                     | 32729003 |  28 |           28 |    1 |            | 183345323 |          0
 183356018  |                     | 32729003 |  28 |           28 |    3 |            | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM1 | 32729002 |  14 |           14 |    1 | 2499766880 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM1 | 32729002 |  14 |           14 |    3 | 2499766880 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM1 | 32729003 |  14 |           14 |    1 | 2499766880 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM1 | 32729003 |  14 |           14 |    3 | 2499766880 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM2 | 32729002 |  14 |           14 |    1 | 2499766881 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM2 | 32729002 |  14 |           14 |    3 | 2499766881 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM2 | 32729003 |  14 |           14 |    1 | 2499766881 | 183345323 |          0
 183356018  | OOPT-MBG327.29-OGM2 | 32729003 |  14 |           14 |    3 | 2499766881 | 183345323 |          0
 203673480  |                     | 32730002 |  28 |           28 |    1 |            | 203662785 |          0
 203673480  |                     | 32730002 |  28 |           28 |    3 |            | 203662785 |          0
 203673480  |                     | 32730003 |  28 |           28 |    1 |            | 203662785 |          0
 203673480  |                     | 32730003 |  28 |           28 |    3 |            | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM1 | 32730002 |  14 |           14 |    1 | 2500422282 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM1 | 32730002 |  14 |           14 |    3 | 2500422282 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM1 | 32730003 |  14 |           14 |    1 | 2500422282 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM1 | 32730003 |  14 |           14 |    3 | 2500422282 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM2 | 32730002 |  14 |           14 |    1 | 2500422283 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM2 | 32730002 |  14 |           14 |    3 | 2500422283 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM2 | 32730003 |  14 |           14 |    1 | 2500422283 | 203662785 |          0
 203673480  | OOPT-MBG327.30-OGM2 | 32730003 |  14 |           14 |    3 | 2500422283 | 203662785 |          0
 204597001  |                     | 32731002 |  28 |           28 |    1 |            | 204586306 |          0
 204597001  |                     | 32731002 |  28 |           28 |    3 |            | 204586306 |          0
 204597001  |                     | 32731003 |  28 |           28 |    1 |            | 204586306 |          0
 204597001  |                     | 32731003 |  28 |           28 |    3 |            | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM1 | 32731002 |  14 |           14 |    1 | 2500452073 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM1 | 32731002 |  14 |           14 |    3 | 2500452073 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM1 | 32731003 |  14 |           14 |    1 | 2500452073 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM1 | 32731003 |  14 |           14 |    3 | 2500452073 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM2 | 32731002 |  14 |           14 |    1 | 2500452074 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM2 | 32731002 |  14 |           14 |    3 | 2500452074 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM2 | 32731003 |  14 |           14 |    1 | 2500452074 | 204586306 |          0
 204597001  | OOPT-MBG327.31-OGM2 | 32731003 |  14 |           14 |    3 | 2500452074 | 204586306 |          0
 205520522  |                     | 32732002 |   0 |            0 |    1 | 2500481864 | 205509827 |          0
 205520522  |                     | 32732002 |   0 |            0 |    2 | 2500481864 | 205509827 |          0
 205520522  |                     | 32732002 |   0 |            0 |    3 | 2500481864 | 205509827 |          0
 205520522  |                     | 32732002 |  14 |           14 |  101 | 2500481864 | 205509827 |          0
 205520522  |                     | 32732002 |  70 |           70 |  102 | 2500481864 | 205509827 |          0
 205520522  |                     | 32732002 |  70 |           70 |  103 | 2500481864 | 205509827 |          0
 205520522  | OOPT-MBG327.32-OGM1 | 32732002 |  14 |           14 |    1 | 2500481864 | 205509827 |          0
 205520522  | OOPT-MBG327.32-OGM1 | 32732003 |  14 |           14 |    1 | 2500481864 | 205509827 |          0
 205520522  | OOPT-MBG327.32-OGM1 | 32732002 |  70 |           70 |    2 | 2500481864 | 205509827 |          0
 205520522  | OOPT-MBG327.32-OGM1 | 32732002 |  70 |           70 |    3 | 2500481864 | 205509827 |          0
 205520522  | OOPT-MBG327.32-OGM1 | 32732003 |  70 |           70 |    2 | 2500481864 | 205509827 |          0
 205520522  | OOPT-MBG327.32-OGM1 | 32732003 |  70 |           70 |    3 | 2500481864 | 205509827 |          0
 206444043  |                     | 32733002 |  14 |           14 |    1 | 2500511655 | 206433348 |          0
 206444043  |                     | 32733002 |  14 |           14 |    3 | 2500511655 | 206433348 |          0
 206444043  |                     | 32733004 |  14 |           14 |    1 | 2500511655 | 206433348 |          0
 206444043  |                     | 32733004 |  14 |           14 |    3 | 2500511655 | 206433348 |          0
 206444043  | OOPT-MBG327.33-OGM1 | 32733002 |  14 |           14 |    1 | 2500511655 | 206433348 |          0
 206444043  | OOPT-MBG327.33-OGM1 | 32733002 |  14 |           14 |    3 | 2500511655 | 206433348 |          0
 206444043  | OOPT-MBG327.33-OGM1 | 32733003 |  14 |           14 |    1 | 2500511655 | 206433348 |          0
 206444043  | OOPT-MBG327.33-OGM1 | 32733003 |  14 |           14 |    3 | 2500511655 | 206433348 |          0
 206444043  | OOPT-MBG327.33-OGM1 | 32733004 |  14 |           14 |    1 | 2500511655 | 206433348 |          0
 206444043  | OOPT-MBG327.33-OGM1 | 32733004 |  14 |           14 |    3 | 2500511655 | 206433348 |          0
 207367564  |                     | 32734002 |  28 |           28 |    1 |            | 207356869 |          0
 207367564  |                     | 32734002 |  28 |           28 |    3 |            | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM1 | 32734002 |  14 |           14 |    1 | 2500541446 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM1 | 32734002 |  14 |           14 |    3 | 2500541446 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM1 | 32734003 |  14 |           14 |    1 | 2500541446 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM1 | 32734003 |  14 |           14 |    3 | 2500541446 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM2 | 32734002 |  14 |           14 |    1 | 2500541447 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM2 | 32734002 |  14 |           14 |    3 | 2500541447 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM2 | 32734004 |  14 |           14 |    1 | 2500541447 | 207356869 |          0
 207367564  | OOPT-MBG327.34-OGM2 | 32734004 |  14 |           14 |    3 | 2500541447 | 207356869 |          0
 208291085  |                     | 32735002 |   0 |            0 |    1 |            | 208280390 |          0
 208291085  |                     | 32735002 |   0 |            0 |    2 |            | 208280390 |          0
 208291085  |                     | 32735002 |   0 |            0 |    3 |            | 208280390 |          0
 208291085  |                     | 32735003 |   0 |            0 |    1 |            | 208280390 |          0
 208291085  |                     | 32735003 |   0 |            0 |    2 |            | 208280390 |          0
 208291085  |                     | 32735003 |   0 |            0 |    3 |            | 208280390 |          0
 208291085  |                     | 32735002 |  28 |           28 |  101 |            | 208280390 |          0
 208291085  |                     | 32735003 |  28 |           28 |  101 |            | 208280390 |          0
 208291085  |                     | 32735002 | 160 |          160 |  102 |            | 208280390 |          0
 208291085  |                     | 32735002 | 160 |          160 |  103 |            | 208280390 |          0
 208291085  |                     | 32735003 | 160 |          160 |  102 |            | 208280390 |          0
 208291085  |                     | 32735003 | 160 |          160 |  103 |            | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735002 |  14 |           14 |    1 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735003 |  14 |           14 |    1 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735004 |  14 |           14 |    1 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735002 |  80 |           80 |    2 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735002 |  80 |           80 |    3 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735003 |  80 |           80 |    2 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735003 |  80 |           80 |    3 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735004 |  80 |           80 |    2 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM1 | 32735004 |  80 |           80 |    3 | 2500571237 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735002 |  14 |           14 |    1 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735003 |  14 |           14 |    1 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735005 |  14 |           14 |    1 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735002 |  80 |           80 |    2 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735002 |  80 |           80 |    3 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735003 |  80 |           80 |    2 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735003 |  80 |           80 |    3 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735005 |  80 |           80 |    2 | 2500571238 | 208280390 |          0
 208291085  | OOPT-MBG327.35-OGM2 | 32735005 |  80 |           80 |    3 | 2500571238 | 208280390 |          0
 209214606  |                     | 32736002 |   0 |            0 |    1 | 2500601028 | 209203911 |          0
 209214606  |                     | 32736002 |   0 |            0 |    2 | 2500601028 | 209203911 |          0
 209214606  |                     | 32736002 |   0 |            0 |    3 | 2500601028 | 209203911 |          0
 209214606  |                     | 32736002 |  14 |           14 |  101 | 2500601028 | 209203911 |          0
