 ordergroup |  ordergroupmember   |   dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 3338869880 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-26 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       24480 |   -11520 |      5 |             4 |                4 |            24480 | 2006-11-26 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 341801792  |                 |                   1 |               0 |                3 |        2
 3338869880 | OOPT-GEX334.03-OGM1 |            | 661895002 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-26 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       24480 |   -11520 |      5 |             2 |                2 |            24480 | 2006-11-26 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 341801792  |                 |                   1 |               0 |                0 |        3
 3338869880 | OOPT-GEX334.03-OGM2 |            | 661895003 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-26 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       24480 |   -11520 |      5 |             2 |                2 |            24480 | 2006-11-26 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 341801792  |                 |                   1 |               0 |                0 |        3
 3339793401 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-28 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       27360 |   -11520 |      5 |             4 |                3 |            27360 | 2006-11-28 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 4126234909 |                 |                   1 |               0 |                3 |        2
 3339793401 | OOPT-GEX334.04-OGM1 |            | 661924793 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-28 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       27360 |   -11520 |      5 |             2 |                1 |            27360 | 2006-11-28 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4126234909 |                 |                   1 |               0 |                0 |        3
 3339793401 | OOPT-GEX334.04-OGM2 |            | 661924794 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-28 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       27360 |   -11520 |      5 |             2 |                2 |            27360 | 2006-11-28 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4126234909 |                 |                   1 |               0 |                0 |        3
 3340716922 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-28 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       27360 |   -11520 |      5 |             3 |                3 |            27360 | 2006-11-28 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3615700732 |                 |                   1 |               0 |                3 |        2
 3340716922 | OOPT-GEX334.05-OGM1 |            | 661954584 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-28 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       27360 |   -11520 |      5 |             2 |                2 |            27360 | 2006-11-28 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3615700732 |                 |                   1 |               0 |                0 |        3
 3340716922 | OOPT-GEX334.05-OGM2 | 3340706227 | 661954585 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-28 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       27360 |   -11520 |      5 |             1 |                1 |            27360 | 2006-11-28 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3615700732 |                 |                   1 |               0 |                0 |        3
 3341640443 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3105166555 |                 |                   1 |               0 |                1 |        2
 3341640443 | OOPT-GEX334.06-OGM1 |            | 661984375 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3105166555 |                 |                   1 |               0 |                0 |        3
 3341640443 | OOPT-GEX334.06-OGM2 |            | 661984376 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3105166555 |                 |                   1 |               0 |                0 |        3
 3342563964 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2594632378 |                 |                   1 |               0 |                1 |        2
 3342563964 | OOPT-GEX334.07-OGM1 |            | 662014166 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2594632378 |                 |                   1 |               0 |                0 |        3
 3342563964 | OOPT-GEX334.07-OGM2 |            | 662014167 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2594632378 |                 |                   1 |               0 |                0 |        3
 3343487485 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             5 |                4 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2084098203 |                 |                   1 |               0 |                1 |        2
 3343487485 | OOPT-GEX334.08-OGM1 |            | 662043957 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             3 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2084098203 |                 |                   1 |               0 |                0 |        3
 3343487485 | OOPT-GEX334.08-OGM2 |            | 662043958 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |   -11520 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2084098203 |                 |                   1 |               0 |                0 |        3
 3344411006 |                     |            |           | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-26 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       24480 |   -11520 |      5 |             4 |                4 |            24480 | 2006-11-26 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1573564026 |                 |                   1 |               0 |                3 |        2
 3344411006 | OOPT-GEX334.09-OGM1 |            | 662073748 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-26 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       24480 |   -11520 |      5 |             2 |                2 |            24480 | 2006-11-26 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1573564026 |                 |                   1 |               0 |                0 |        3
