 ordergroup | transmode  |  qty  |   uom    | currencysw 
 646806016  | 178621946   |      58 | 31903002 |          0
 646806016  | 178621946   |      58 | 31903003 |          0
 652347142  | 1410384180  |      28 | 31909002 |          0
 652347142  | 1410384180  |      28 | 31909003 |          0
 673588125  | 2552999995  |      28 | 31911002 |          0
 673588125  | 2552999995  |      28 | 31911003 |          0
 677282209  | 510863289   |      28 | 31915002 |          0
 677282209  | 510863289   |      28 | 31915003 |          0
 3337022838 | 1362870146  |      50 | 33401002 |          0
 3337022838 | 1362870146  |      50 | 33401003 |          0
 3337022838 | 1362870146  |      50 | 33401002 |          0
 3337022838 | 1362870146  |      50 | 33401003 |          0
 3337022838 | 1362870146  |      16 | 33401002 |          0
 3337022838 | 1362870146  |      16 | 33401003 |          0
 3337946359 | 852335969   |      50 | 33402002 |          0
 3337946359 | 852335969   |      50 | 33402003 |          0
 3337946359 | 852335969   |      50 | 33402002 |          0
 3337946359 | 852335969   |      50 | 33402003 |          0
 3337946359 | 852335969   |      12 | 33402002 |          0
 3337946359 | 852335969   |      12 | 33402003 |          0
 3338869880 | 341801792   |      50 | 33403002 |          0
 3338869880 | 341801792   |      50 | 33403003 |          0
 3338869880 | 341801792   |      50 | 33403002 |          0
 3338869880 | 341801792   |      50 | 33403003 |          0
 3338869880 | 341801792   |      43 | 33403002 |          0
 3338869880 | 341801792   |      43 | 33403003 |          0
 3339793401 | 4126234909  |      50 | 33404002 |          0
 3339793401 | 4126234909  |      50 | 33404003 |          0
 3339793401 | 4126234909  |      50 | 33404002 |          0
 3339793401 | 4126234909  |      50 | 33404003 |          0
 3339793401 | 4126234909  |      50 | 33404002 |          0
 3339793401 | 4126234909  |      50 | 33404003 |          0
 3340716922 | 3615700732  |      50 | 33405002 |          0
 3340716922 | 3615700732  |      50 | 33405003 |          0
 3340716922 | 3615700732  |      50 | 33405002 |          0
 3340716922 | 3615700732  |      50 | 33405003 |          0
 3340716922 | 3615700732  |      50 | 33405002 |          0
 3340716922 | 3615700732  |      50 | 33405003 |          0
 3344411006 | 1573564026  |      50 | 33409002 |          0
 3344411006 | 1573564026  |      50 | 33409003 |          0
 3344411006 | 1573564026  |      50 | 33409002 |          0
 3344411006 | 1573564026  |      50 | 33409003 |          0
 3344411006 | 1573564026  |      14 | 33409002 |          0
 3344411006 | 1573564026  |      14 | 33409003 |          0
 4171312755 | 2871651939  |      12 | 33501002 |          0
 4172236276 | 2361117762  |      12 | 33502002 |          0
 4174083318 | 1340049410  |      12 | 33504002 |          0
 4175930360 | 318981056   |      12 | 33506002 |          0
 4176853881 | 4103414173  |      12 | 33507002 |          0
 4177777402 | 3592879996  |      10 | 33508002 |          0
 4204559511 | 1672290753  |      12 | 33516002 |          0
 4205483032 | 1161756576  |      12 | 33517002 |          0
 4206406553 | 651222399   |      12 | 33518002 |          0
 118709548  | 3979097932  |      30 | 32701002 |          0
 118709548  | 3979097932  |      30 | 32701003 |          0
 118709548  | 3979097932  |      30 | 32701002 |          0
 118709548  | 3979097932  |      30 | 32701003 |          0
 118709548  | 3979097932  |      30 | 32701002 |          0
 118709548  | 3979097932  |      30 | 32701003 |          0
 118709548  | 3979097932  |      30 | 32701002 |          0
 118709548  | 3979097932  |      30 | 32701003 |          0
 118709548  | 3979097932  |      20 | 32701002 |          0
 118709548  | 3979097932  |      20 | 32701003 |          0
 119633069  | 3468563755  |      30 | 32702002 |          0
 119633069  | 3468563755  |      30 | 32702003 |          0
 119633069  | 3468563755  |      30 | 32702002 |          0
 119633069  | 3468563755  |      30 | 32702003 |          0
 119633069  | 3468563755  |      30 | 32702002 |          0
 119633069  | 3468563755  |      30 | 32702003 |          0
 119633069  | 3468563755  |      30 | 32702002 |          0
 119633069  | 3468563755  |      30 | 32702003 |          0
 119633069  | 3468563755  |      30 | 32702002 |          0
 119633069  | 3468563755  |      30 | 32702003 |          0
 119633069  | 3468563755  |       2 | 32702002 |          0
 119633069  | 3468563755  |       2 | 32702003 |          0
 120556590  | 2958029578  |      30 | 32703002 |          0
 120556590  | 2958029578  |      30 | 32703003 |          0
 120556590  | 2958029578  |      30 | 32703002 |          0
 120556590  | 2958029578  |      30 | 32703003 |          0
 120556590  | 2958029578  |      30 | 32703002 |          0
 120556590  | 2958029578  |      30 | 32703003 |          0
 120556590  | 2958029578  |      30 | 32703002 |          0
 120556590  | 2958029578  |      30 | 32703003 |          0
 120556590  | 2958029578  |      30 | 32703002 |          0
 120556590  | 2958029578  |      30 | 32703003 |          0
 120556590  | 2958029578  |      10 | 32703002 |          0
 120556590  | 2958029578  |      10 | 32703003 |          0
 121480111  | 2447495401  |      30 | 32704002 |          0
 121480111  | 2447495401  |      30 | 32704003 |          0
 121480111  | 2447495401  |      30 | 32704002 |          0
 121480111  | 2447495401  |      30 | 32704003 |          0
 121480111  | 2447495401  |      30 | 32704002 |          0
 121480111  | 2447495401  |      30 | 32704003 |          0
 121480111  | 2447495401  |      30 | 32704002 |          0
 121480111  | 2447495401  |      30 | 32704003 |          0
 122403632  | 1936961226  |      30 | 32705002 |          0
 122403632  | 1936961226  |      30 | 32705003 |          0
 122403632  | 1936961226  |      30 | 32705002 |          0
 122403632  | 1936961226  |      30 | 32705003 |          0
 122403632  | 1936961226  |      30 | 32705002 |          0
 122403632  | 1936961226  |      30 | 32705003 |          0
 122403632  | 1936961226  |      30 | 32705002 |          0
 122403632  | 1936961226  |      30 | 32705003 |          0
 122403632  | 1936961226  |      30 | 32705002 |          0
 122403632  | 1936961226  |      30 | 32705003 |          0
 122403632  | 1936961226  |      10 | 32705002 |          0
 122403632  | 1936961226  |      10 | 32705003 |          0
 124250674  | 915892872   |      50 | 32707002 |          0
 124250674  | 915892872   |      50 | 32707003 |          0
 124250674  | 915892872   |      50 | 32707002 |          0
 124250674  | 915892872   |      50 | 32707003 |          0
 124250674  | 915892872   |      50 | 32707002 |          0
 124250674  | 915892872   |      50 | 32707003 |          0
 124250674  | 915892872   |      50 | 32707002 |          0
 124250674  | 915892872   |      50 | 32707003 |          0
 124250674  | 915892872   |      40 | 32707002 |          0
 124250674  | 915892872   |      40 | 32707003 |          0
 147338699  | 1037440335  |      30 | 32711002 |          0
 147338699  | 1037440335  |      30 | 32711003 |          0
 147338699  | 1037440335  |      30 | 32711002 |          0
 147338699  | 1037440335  |      30 | 32711003 |          0
 147338699  | 1037440335  |      30 | 32711002 |          0
 147338699  | 1037440335  |      30 | 32711003 |          0
 147338699  | 1037440335  |      30 | 32711002 |          0
 147338699  | 1037440335  |      30 | 32711003 |          0
 147338699  | 1037440335  |      30 | 32711002 |          0
 147338699  | 1037440335  |      30 | 32711003 |          0
 147338699  | 1037440335  |      30 | 32711002 |          0
 147338699  | 1037440335  |      30 | 32711003 |          0
 149185741  | 16371981    |      30 | 32713002 |          0
 149185741  | 16371981    |      30 | 32713003 |          0
 149185741  | 16371981    |      30 | 32713002 |          0
 149185741  | 16371981    |      30 | 32713003 |          0
 149185741  | 16371981    |      30 | 32713002 |          0
 149185741  | 16371981    |      30 | 32713003 |          0
 149185741  | 16371981    |      30 | 32713002 |          0
 149185741  | 16371981    |      30 | 32713003 |          0
 149185741  | 16371981    |      30 | 32713002 |          0
 149185741  | 16371981    |      30 | 32713003 |          0
 149185741  | 16371981    |      10 | 32713002 |          0
 149185741  | 16371981    |      10 | 32713003 |          0
 150109262  | 3800805098  |      30 | 32714002 |          0
 150109262  | 3800805098  |      30 | 32714003 |          0
 150109262  | 3800805098  |      30 | 32714002 |          0
 150109262  | 3800805098  |      30 | 32714003 |          0
 150109262  | 3800805098  |      30 | 32714002 |          0
 150109262  | 3800805098  |      30 | 32714003 |          0
 150109262  | 3800805098  |      30 | 32714002 |          0
 150109262  | 3800805098  |      30 | 32714003 |          0
 150109262  | 3800805098  |      30 | 32714002 |          0
 150109262  | 3800805098  |      30 | 32714003 |          0
 150109262  | 3800805098  |      10 | 32714002 |          0
 150109262  | 3800805098  |      10 | 32714003 |          0
 151032783  | 3290270921  |      30 | 32715002 |          0
 151032783  | 3290270921  |      30 | 32715003 |          0
 151032783  | 3290270921  |      30 | 32715004 |          0
 151032783  | 3290270921  |      30 | 32715005 |          0
 151032783  | 3290270921  |      30 | 32715002 |          0
 151032783  | 3290270921  |      30 | 32715003 |          0
 151032783  | 3290270921  |      30 | 32715004 |          0
 151032783  | 3290270921  |      30 | 32715005 |          0
 151032783  | 3290270921  |      30 | 32715002 |          0
 151032783  | 3290270921  |      30 | 32715003 |          0
 151032783  | 3290270921  |      30 | 32715004 |          0
 151032783  | 3290270921  |      30 | 32715005 |          0
 151032783  | 3290270921  |      30 | 32715002 |          0
 151032783  | 3290270921  |      30 | 32715003 |          0
 151032783  | 3290270921  |      30 | 32715004 |          0
 151032783  | 3290270921  |      30 | 32715005 |          0
 151032783  | 3290270921  |      30 | 32715002 |          0
 151032783  | 3290270921  |      30 | 32715003 |          0
 151032783  | 3290270921  |      30 | 32715004 |          0
 151032783  | 3290270921  |      30 | 32715005 |          0
 151032783  | 3290270921  |      10 | 32715002 |          0
 151032783  | 3290270921  |      10 | 32715003 |          0
 151032783  | 3290270921  |      10 | 32715004 |          0
 151032783  | 3290270921  |      10 | 32715005 |          0
 151956304  | 2779736744  |     100 | 32716002 |          0
 151956304  | 2779736744  |     100 | 32716003 |          0
 151956304  | 2779736744  |      92 | 32716002 |          0
 151956304  | 2779736744  |      92 | 32716003 |          0
 152879825  | 2269202567  |     100 | 32717002 |          0
 152879825  | 2269202567  |     100 | 32717003 |          0
 152879825  | 2269202567  |     100 | 32717002 |          0
 152879825  | 2269202567  |     100 | 32717003 |          0
 175967850  | 2390750030  |      50 | 32721002 |          0
 175967850  | 2390750030  |      50 | 32721003 |          0
 175967850  | 2390750030  |      50 | 32721002 |          0
 175967850  | 2390750030  |      50 | 32721003 |          0
 175967850  | 2390750030  |      50 | 32721002 |          0
 175967850  | 2390750030  |      50 | 32721003 |          0
 175967850  | 2390750030  |      50 | 32721002 |          0
 175967850  | 2390750030  |      50 | 32721003 |          0
 175967850  | 2390750030  |      27 | 32721002 |          0
 175967850  | 2390750030  |      27 | 32721003 |          0
 3342490421 | 1341953123  |     266 |  1103002 |          0
 3905159232 | 3809208950  |     228 |  1201002 |          0
 3906082753 | 3298674773  |     228 |  1202002 |          0
 3907006274 | 2788140596  |     228 |  1203002 |          0
 3907929795 | 2277606419  |     228 |  1204002 |          0
 3908853316 | 1767072244  |      90 |  1205002 |          0
 1934182194 | 3442077062  |     153 |  1301002 |          0
 1935105715 | 2931542885  |     147 |  1302002 |          0
 1936029236 | 2421008708  |     145 |  1303002 |          0
 1936952757 | 1910474533  |      79 |  1304002 |          0
 4068372003 | 3607167155  |      52 | 50201002 |          0
 4068372003 | 3607167155  |      52 | 50201003 |          0
 4069295524 | 3096632978  |      52 | 50202002 |          0
 4069295524 | 3096632978  |      52 | 50202003 |          0
 4070219045 | 2586098801  |      52 | 50203002 |          0
 4070219045 | 2586098801  |      52 | 50203003 |          0
 4071142566 | 2075564626  |      52 | 50204002 |          0
