    item    |   source   |   dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
 3544316100 | 2499617925 | 178727718 |  10 |           10 | 32724002 | 178738413  | OOPT-MBG327.24-OGM1 |          0
 3544316100 | 2499617925 | 178727718 |  10 |           10 | 32724003 | 178738413  | OOPT-MBG327.24-OGM1 |          0
 3544316101 | 2499617926 | 178727718 |  10 |           10 | 32724002 | 178738413  | OOPT-MBG327.24-OGM2 |          0
 3544316101 | 2499617926 | 178727718 |  10 |           10 | 32724003 | 178738413  | OOPT-MBG327.24-OGM2 |          0
 3544316102 | 2499617926 | 178727718 |  10 |           10 | 32724002 | 178738413  | OOPT-MBG327.24-OGM2 |          0
 3544316102 | 2499617926 | 178727718 |  10 |           10 | 32724003 | 178738413  | OOPT-MBG327.24-OGM2 |          0
 3544317060 | 2499647716 | 179651239 |   7 |            7 | 32725002 | 179661934  | OOPT-MBG327.25-OGM1 |          0
 3544317060 | 2499647716 | 179651239 |   7 |            7 | 32725003 | 179661934  | OOPT-MBG327.25-OGM1 |          0
 3544317061 | 2499647716 | 179651239 |   7 |            7 | 32725002 | 179661934  | OOPT-MBG327.25-OGM1 |          0
 3544317061 | 2499647716 | 179651239 |   7 |            7 | 32725003 | 179661934  | OOPT-MBG327.25-OGM1 |          0
 3544317062 | 2499647717 | 179651239 |   7 |            7 | 32725002 | 179661934  | OOPT-MBG327.25-OGM2 |          0
 3544317062 | 2499647717 | 179651239 |   7 |            7 | 32725003 | 179661934  | OOPT-MBG327.25-OGM2 |          0
 3544318021 | 2499677507 | 180574760 |   7 |            7 | 32726002 | 180585455  | OOPT-MBG327.26-OGM1 |          0
 3544318021 | 2499677507 | 180574760 |   7 |            7 | 32726003 | 180585455  | OOPT-MBG327.26-OGM1 |          0
 3544318022 | 2499677507 | 180574760 |   7 |            7 | 32726002 | 180585455  | OOPT-MBG327.26-OGM1 |          0
 3544318022 | 2499677507 | 180574760 |   7 |            7 | 32726003 | 180585455  | OOPT-MBG327.26-OGM1 |          0
 3544318023 | 2499677508 | 180574760 |   7 |            7 | 32726002 | 180585455  | OOPT-MBG327.26-OGM2 |          0
 3544318023 | 2499677508 | 180574760 |   7 |            7 | 32726003 | 180585455  | OOPT-MBG327.26-OGM2 |          0
 3544318024 | 2499677508 | 180574760 |   7 |            7 | 32726002 | 180585455  | OOPT-MBG327.26-OGM2 |          0
 3544318024 | 2499677508 | 180574760 |   7 |            7 | 32726003 | 180585455  | OOPT-MBG327.26-OGM2 |          0
 3544318982 | 2499707298 | 181498281 |   7 |            7 | 32727002 | 181508976  | OOPT-MBG327.27-OGM1 |          0
 3544318982 | 2499707298 | 181498281 |   7 |            7 | 32727003 | 181508976  | OOPT-MBG327.27-OGM1 |          0
 3544318983 | 2499707298 | 181498281 |   7 |            7 | 32727002 | 181508976  | OOPT-MBG327.27-OGM1 |          0
 3544318983 | 2499707298 | 181498281 |   7 |            7 | 32727003 | 181508976  | OOPT-MBG327.27-OGM1 |          0
 3544318984 | 2499707299 | 181498281 |   7 |            7 | 32727002 | 181508976  | OOPT-MBG327.27-OGM2 |          0
 3544318984 | 2499707299 | 181498281 |   7 |            7 | 32727003 | 181508976  | OOPT-MBG327.27-OGM2 |          0
 3544318985 | 2499707299 | 181498281 |   7 |            7 | 32727002 | 181508976  | OOPT-MBG327.27-OGM2 |          0
 3544318985 | 2499707299 | 181498281 |   7 |            7 | 32727003 | 181508976  | OOPT-MBG327.27-OGM2 |          0
 3544319943 | 2499737089 | 182421802 |   7 |            7 | 32728002 | 182432497  | OOPT-MBG327.28-OGM1 |          0
 3544319943 | 2499737089 | 182421802 |   7 |            7 | 32728003 | 182432497  | OOPT-MBG327.28-OGM1 |          0
 3544319944 | 2499737089 | 182421802 |   7 |            7 | 32728002 | 182432497  | OOPT-MBG327.28-OGM1 |          0
 3544319944 | 2499737089 | 182421802 |   7 |            7 | 32728003 | 182432497  | OOPT-MBG327.28-OGM1 |          0
 3544319945 | 2499737090 | 182421802 |   7 |            7 | 32728002 | 182432497  | OOPT-MBG327.28-OGM2 |          0
 3544319945 | 2499737090 | 182421802 |   7 |            7 | 32728003 | 182432497  | OOPT-MBG327.28-OGM2 |          0
 3544319946 | 2499737090 | 182421802 |   7 |            7 | 32728002 | 182432497  | OOPT-MBG327.28-OGM2 |          0
 3544319946 | 2499737090 | 182421802 |   7 |            7 | 32728003 | 182432497  | OOPT-MBG327.28-OGM2 |          0
 3544320904 | 2499766880 | 183345323 |   7 |            7 | 32729002 | 183356018  | OOPT-MBG327.29-OGM1 |          0
 3544320904 | 2499766880 | 183345323 |   7 |            7 | 32729003 | 183356018  | OOPT-MBG327.29-OGM1 |          0
 3544320905 | 2499766880 | 183345323 |   7 |            7 | 32729002 | 183356018  | OOPT-MBG327.29-OGM1 |          0
 3544320905 | 2499766880 | 183345323 |   7 |            7 | 32729003 | 183356018  | OOPT-MBG327.29-OGM1 |          0
 3544320906 | 2499766881 | 183345323 |   7 |            7 | 32729002 | 183356018  | OOPT-MBG327.29-OGM2 |          0
 3544320906 | 2499766881 | 183345323 |   7 |            7 | 32729003 | 183356018  | OOPT-MBG327.29-OGM2 |          0
 3544320907 | 2499766881 | 183345323 |   7 |            7 | 32729002 | 183356018  | OOPT-MBG327.29-OGM2 |          0
 3544320907 | 2499766881 | 183345323 |   7 |            7 | 32729003 | 183356018  | OOPT-MBG327.29-OGM2 |          0
 3544342046 | 2500422282 | 203662785 |   7 |            7 | 32730002 | 203673480  | OOPT-MBG327.30-OGM1 |          0
 3544342046 | 2500422282 | 203662785 |   7 |            7 | 32730003 | 203673480  | OOPT-MBG327.30-OGM1 |          0
 3544342047 | 2500422282 | 203662785 |   7 |            7 | 32730002 | 203673480  | OOPT-MBG327.30-OGM1 |          0
 3544342047 | 2500422282 | 203662785 |   7 |            7 | 32730003 | 203673480  | OOPT-MBG327.30-OGM1 |          0
 3544342048 | 2500422283 | 203662785 |   7 |            7 | 32730002 | 203673480  | OOPT-MBG327.30-OGM2 |          0
 3544342048 | 2500422283 | 203662785 |   7 |            7 | 32730003 | 203673480  | OOPT-MBG327.30-OGM2 |          0
 3544342049 | 2500422283 | 203662785 |   7 |            7 | 32730002 | 203673480  | OOPT-MBG327.30-OGM2 |          0
 3544342049 | 2500422283 | 203662785 |   7 |            7 | 32730003 | 203673480  | OOPT-MBG327.30-OGM2 |          0
 3544343007 | 2500452073 | 204586306 |   7 |            7 | 32731002 | 204597001  | OOPT-MBG327.31-OGM1 |          0
 3544343007 | 2500452073 | 204586306 |   7 |            7 | 32731003 | 204597001  | OOPT-MBG327.31-OGM1 |          0
 3544343008 | 2500452073 | 204586306 |   7 |            7 | 32731002 | 204597001  | OOPT-MBG327.31-OGM1 |          0
 3544343008 | 2500452073 | 204586306 |   7 |            7 | 32731003 | 204597001  | OOPT-MBG327.31-OGM1 |          0
 3544343009 | 2500452074 | 204586306 |   7 |            7 | 32731002 | 204597001  | OOPT-MBG327.31-OGM2 |          0
 3544343009 | 2500452074 | 204586306 |   7 |            7 | 32731003 | 204597001  | OOPT-MBG327.31-OGM2 |          0
 3544343010 | 2500452074 | 204586306 |   7 |            7 | 32731002 | 204597001  | OOPT-MBG327.31-OGM2 |          0
 3544343010 | 2500452074 | 204586306 |   7 |            7 | 32731003 | 204597001  | OOPT-MBG327.31-OGM2 |          0
 3544343968 | 2500481864 | 205509827 |  35 |           35 | 32732002 | 205520522  | OOPT-MBG327.32-OGM1 |          0
 3544343968 | 2500481864 | 205509827 |  35 |           35 | 32732003 | 205520522  | OOPT-MBG327.32-OGM1 |          0
 3544343969 | 2500481864 | 205509827 |  35 |           35 | 32732002 | 205520522  | OOPT-MBG327.32-OGM1 |          0
 3544343969 | 2500481864 | 205509827 |  35 |           35 | 32732003 | 205520522  | OOPT-MBG327.32-OGM1 |          0
 3544344929 | 2500511655 | 206433348 |   7 |            7 | 32733002 | 206444043  | OOPT-MBG327.33-OGM1 |          0
 3544344929 | 2500511655 | 206433348 |   7 |            7 | 32733003 | 206444043  | OOPT-MBG327.33-OGM1 |          0
 3544344929 | 2500511655 | 206433348 |   7 |            7 | 32733004 | 206444043  | OOPT-MBG327.33-OGM1 |          0
 3544344930 | 2500511655 | 206433348 |   7 |            7 | 32733002 | 206444043  | OOPT-MBG327.33-OGM1 |          0
 3544344930 | 2500511655 | 206433348 |   7 |            7 | 32733003 | 206444043  | OOPT-MBG327.33-OGM1 |          0
 3544344930 | 2500511655 | 206433348 |   7 |            7 | 32733004 | 206444043  | OOPT-MBG327.33-OGM1 |          0
 3544345890 | 2500541446 | 207356869 |   7 |            7 | 32734002 | 207367564  | OOPT-MBG327.34-OGM1 |          0
 3544345890 | 2500541446 | 207356869 |   7 |            7 | 32734003 | 207367564  | OOPT-MBG327.34-OGM1 |          0
 3544345891 | 2500541446 | 207356869 |   7 |            7 | 32734002 | 207367564  | OOPT-MBG327.34-OGM1 |          0
 3544345891 | 2500541446 | 207356869 |   7 |            7 | 32734003 | 207367564  | OOPT-MBG327.34-OGM1 |          0
 3544345892 | 2500541447 | 207356869 |   7 |            7 | 32734002 | 207367564  | OOPT-MBG327.34-OGM2 |          0
 3544345892 | 2500541447 | 207356869 |   7 |            7 | 32734004 | 207367564  | OOPT-MBG327.34-OGM2 |          0
 3544345893 | 2500541447 | 207356869 |   7 |            7 | 32734002 | 207367564  | OOPT-MBG327.34-OGM2 |          0
 3544345893 | 2500541447 | 207356869 |   7 |            7 | 32734004 | 207367564  | OOPT-MBG327.34-OGM2 |          0
 3544346851 | 2500571237 | 208280390 |  40 |           40 | 32735002 | 208291085  | OOPT-MBG327.35-OGM1 |          0
 3544346851 | 2500571237 | 208280390 |  40 |           40 | 32735003 | 208291085  | OOPT-MBG327.35-OGM1 |          0
 3544346851 | 2500571237 | 208280390 |  40 |           40 | 32735004 | 208291085  | OOPT-MBG327.35-OGM1 |          0
 3544346852 | 2500571237 | 208280390 |  40 |           40 | 32735002 | 208291085  | OOPT-MBG327.35-OGM1 |          0
 3544346852 | 2500571237 | 208280390 |  40 |           40 | 32735003 | 208291085  | OOPT-MBG327.35-OGM1 |          0
 3544346852 | 2500571237 | 208280390 |  40 |           40 | 32735004 | 208291085  | OOPT-MBG327.35-OGM1 |          0
 3544346853 | 2500571238 | 208280390 |  40 |           40 | 32735002 | 208291085  | OOPT-MBG327.35-OGM2 |          0
 3544346853 | 2500571238 | 208280390 |  40 |           40 | 32735003 | 208291085  | OOPT-MBG327.35-OGM2 |          0
 3544346853 | 2500571238 | 208280390 |  40 |           40 | 32735005 | 208291085  | OOPT-MBG327.35-OGM2 |          0
 3544346854 | 2500571238 | 208280390 |  40 |           40 | 32735002 | 208291085  | OOPT-MBG327.35-OGM2 |          0
 3544346854 | 2500571238 | 208280390 |  40 |           40 | 32735003 | 208291085  | OOPT-MBG327.35-OGM2 |          0
 3544346854 | 2500571238 | 208280390 |  40 |           40 | 32735005 | 208291085  | OOPT-MBG327.35-OGM2 |          0
 3544347812 | 2500601028 | 209203911 |  35 |           35 | 32736002 | 209214606  | OOPT-MBG327.36-OGM1 |          0
 3544347812 | 2500601028 | 209203911 |  35 |           35 | 32736003 | 209214606  | OOPT-MBG327.36-OGM1 |          0
 3544347813 | 2500601028 | 209203911 |  35 |           35 | 32736002 | 209214606  | OOPT-MBG327.36-OGM1 |          0
 3544347813 | 2500601028 | 209203911 |  35 |           35 | 32736003 | 209214606  | OOPT-MBG327.36-OGM1 |          0
(284 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 2046689277 | 3317826637 | 4068361308 |  13 |           13 | 50201002 | 4068372003 | OOPT-GOR502.01-OGM1 |          0
 2046689277 | 3317826637 | 4068361308 |  13 |           13 | 50201003 | 4068372003 | OOPT-GOR502.01-OGM1 |          0
 2046689278 | 3317826637 | 4068361309 |  13 |           13 | 50201002 | 4068372003 | OOPT-GOR502.01-OGM1 |          0
 2046689278 | 3317826637 | 4068361309 |  13 |           13 | 50201003 | 4068372003 | OOPT-GOR502.01-OGM1 |          0
 2046689279 | 3317826638 | 4068361308 |  13 |           13 | 50201002 | 4068372003 | OOPT-GOR502.01-OGM2 |          0
 2046689279 | 3317826638 | 4068361308 |  13 |           13 | 50201003 | 4068372003 | OOPT-GOR502.01-OGM2 |          0
 2046689280 | 3317826638 | 4068361309 |  13 |           13 | 50201002 | 4068372003 | OOPT-GOR502.01-OGM2 |          0
 2046689280 | 3317826638 | 4068361309 |  13 |           13 | 50201003 | 4068372003 | OOPT-GOR502.01-OGM2 |          0
 2046690238 | 3317856428 | 4069284829 |  13 |           13 | 50202002 | 4069295524 | OOPT-GOR502.02-OGM1 |          0
 2046690238 | 3317856428 | 4069284829 |  13 |           13 | 50202003 | 4069295524 | OOPT-GOR502.02-OGM1 |          0
 2046690239 | 3317856428 | 4069284830 |  13 |           13 | 50202002 | 4069295524 | OOPT-GOR502.02-OGM1 |          0
 2046690239 | 3317856428 | 4069284830 |  13 |           13 | 50202003 | 4069295524 | OOPT-GOR502.02-OGM1 |          0
 2046690240 | 3317856429 | 4069284829 |  13 |           13 | 50202002 | 4069295524 | OOPT-GOR502.02-OGM2 |          0
 2046690240 | 3317856429 | 4069284829 |  13 |           13 | 50202003 | 4069295524 | OOPT-GOR502.02-OGM2 |          0
 2046690241 | 3317856429 | 4069284830 |  13 |           13 | 50202002 | 4069295524 | OOPT-GOR502.02-OGM2 |          0
 2046690241 | 3317856429 | 4069284830 |  13 |           13 | 50202003 | 4069295524 | OOPT-GOR502.02-OGM2 |          0
 2046691199 |            | 4070208350 |  13 |           13 | 50203002 | 4070219045 | OOPT-GOR502.03-OGM1 |          0
 2046691199 |            | 4070208350 |  13 |           13 | 50203003 | 4070219045 | OOPT-GOR502.03-OGM1 |          0
 2046691200 |            | 4070208351 |  13 |           13 | 50203002 | 4070219045 | OOPT-GOR502.03-OGM1 |          0
 2046691200 |            | 4070208351 |  13 |           13 | 50203003 | 4070219045 | OOPT-GOR502.03-OGM1 |          0
 2046691201 |            | 4070208350 |  13 |           13 | 50203002 | 4070219045 | OOPT-GOR502.03-OGM2 |          0
 2046691201 |            | 4070208350 |  13 |           13 | 50203003 | 4070219045 | OOPT-GOR502.03-OGM2 |          0
 2046691202 |            | 4070208351 |  13 |           13 | 50203002 | 4070219045 | OOPT-GOR502.03-OGM2 |          0
 2046691202 |            | 4070208351 |  13 |           13 | 50203003 | 4070219045 | OOPT-GOR502.03-OGM2 |          0
 2046692160 | 3317916010 | 4071131871 |  13 |           13 | 50204002 | 4071142566 | OOPT-GOR502.04-OGM1 |          0
 2046692160 | 3317916010 | 4071131871 |  13 |           13 | 50204003 | 4071142566 | OOPT-GOR502.04-OGM1 |          0
 2046692161 | 3317916010 | 4071131872 |  13 |           13 | 50204002 | 4071142566 | OOPT-GOR502.04-OGM1 |          0
 2046692161 | 3317916010 | 4071131872 |  13 |           13 | 50204003 | 4071142566 | OOPT-GOR502.04-OGM1 |          0
 2046692162 | 3317916011 | 4071131871 |  13 |           13 | 50204002 | 4071142566 | OOPT-GOR502.04-OGM2 |          0
 2046692162 | 3317916011 | 4071131871 |  13 |           13 | 50204003 | 4071142566 | OOPT-GOR502.04-OGM2 |          0
 2046692163 | 3317916011 | 4071131872 |  13 |           13 | 50204002 | 4071142566 | OOPT-GOR502.04-OGM2 |          0
 2046692163 | 3317916011 | 4071131872 |  13 |           13 | 50204003 | 4071142566 | OOPT-GOR502.04-OGM2 |          0
 2046693121 |            | 4072055392 |  15 |           10 | 50205002 | 4072066087 | OOPT-GOR502.05-OGM1 |          0
 2046693121 |            | 4072055392 |  15 |           10 | 50205003 | 4072066087 | OOPT-GOR502.05-OGM1 |          0
 2046693122 |            | 4072055393 |  10 |           10 | 50205002 | 4072066087 | OOPT-GOR502.05-OGM1 |          0
 2046693122 |            | 4072055393 |  10 |           10 | 50205003 | 4072066087 | OOPT-GOR502.05-OGM1 |          0
 2046693123 | 3317945802 | 4072055392 |  10 |           10 | 50205002 | 4072066087 | OOPT-GOR502.05-OGM2 |          0
 2046693123 | 3317945802 | 4072055392 |  10 |           10 | 50205003 | 4072066087 | OOPT-GOR502.05-OGM2 |          0
 2046693124 | 3317945802 | 4072055393 |  15 |           10 | 50205002 | 4072066087 | OOPT-GOR502.05-OGM2 |          0
 2046693124 | 3317945802 | 4072055393 |  15 |           10 | 50205003 | 4072066087 | OOPT-GOR502.05-OGM2 |          0
 2046694082 | 3317975592 | 4072978913 |  20 |           11 | 50206002 | 4072989608 | OOPT-GOR502.06-OGM1 |          0
 2046694082 | 3317975592 | 4072978913 |  20 |           11 | 50206003 | 4072989608 | OOPT-GOR502.06-OGM1 |          0
 2046694083 | 3317975592 | 4072978914 |  11 |           11 | 50206002 | 4072989608 | OOPT-GOR502.06-OGM1 |          0
 2046694083 | 3317975592 | 4072978914 |  11 |           11 | 50206003 | 4072989608 | OOPT-GOR502.06-OGM1 |          0
 2046694084 | 3317975593 | 4072978913 |  11 |           11 | 50206002 | 4072989608 | OOPT-GOR502.06-OGM2 |          0
 2046694084 | 3317975593 | 4072978913 |  11 |           11 | 50206003 | 4072989608 | OOPT-GOR502.06-OGM2 |          0
 2046694085 | 3317975593 | 4072978914 |  15 |           11 | 50206002 | 4072989608 | OOPT-GOR502.06-OGM2 |          0
 2046694085 | 3317975593 | 4072978914 |  15 |           11 | 50206003 | 4072989608 | OOPT-GOR502.06-OGM2 |          0
 2046695043 | 3318005383 | 4073902434 |  25 |           25 | 50207002 | 4073913129 | OOPT-GOR502.07-OGM1 |          0
 2046695043 | 3318005383 | 4073902434 |  25 |           25 | 50207003 | 4073913129 | OOPT-GOR502.07-OGM1 |          0
 2046695044 | 3318005383 | 4073902435 |  25 |           25 | 50207002 | 4073913129 | OOPT-GOR502.07-OGM1 |          0
 2046695044 | 3318005383 | 4073902435 |  25 |           25 | 50207003 | 4073913129 | OOPT-GOR502.07-OGM1 |          0
 2046695045 | 3318005384 | 4073902434 |  25 |           25 | 50207002 | 4073913129 | OOPT-GOR502.07-OGM2 |          0
 2046695045 | 3318005384 | 4073902434 |  25 |           25 | 50207003 | 4073913129 | OOPT-GOR502.07-OGM2 |          0
 2046695046 | 3318005384 | 4073902435 |  25 |           25 | 50207002 | 4073913129 | OOPT-GOR502.07-OGM2 |          0
 2046695046 | 3318005384 | 4073902435 |  25 |           25 | 50207003 | 4073913129 | OOPT-GOR502.07-OGM2 |          0
 2046696005 | 3318035174 | 4074825956 |  25 |           25 | 50208002 | 4074836650 | OOPT-GOR502.08-OGM1 |          0
